,tid,dataset,qvid,vid1,vid2,rel1,rel2,s1,s2,s3,s4
753,753,activitynet-captions,v_ORVjNqVSLe0,v_BhCNHWQhhEw,v_rVxxAI6wlXk,0.2530399948358536,0.3797203174659184,0,0,0,0
754,754,activitynet-captions,v_wsrSku74OpM,v_jcaOoRM6J80,v_KsKUIIHiMg0,0.2693971720608798,0.11247642990201712,0,0,0,0
755,755,activitynet-captions,v_BVzW_OoUmnU,v_deLpSUF1wio,v_nuaTROuaZPY,0.48857572249003817,0.33354457361357553,0,0,0,0
756,756,activitynet-captions,v_QeIsJBPG8EM,v_YCdPa5gJYmc,v_HZWdMK6zhec,0.28868625417817384,0.40800877412160236,0,0,0,0
757,757,activitynet-captions,v_7UrJuhFvlQ4,v_4eCKiA1czfk,v_l-R4wiSZcRc,0.549469119310379,0.054049079616864525,0,0,0,0
758,758,activitynet-captions,v_OIA7lPraPSM,v_ahY7nqwwJEg,v_XgaEYidtX6E,0.5621321678161622,0.44598041687692913,0,0,0,0
759,759,activitynet-captions,v_NiaE7amNW7s,v_eEfvYiuGULM,v_R8-iriCwcyE,0.31468527515729267,0.4954535407679422,0,0,0,0
760,760,activitynet-captions,v_rO9SwC42Goo,v_OyKEEws65l8,v__jxpaVW4_cE,0.45025671521822613,0.5521805733442307,0,0,0,0
761,761,activitynet-captions,v_w8PqH7bltJQ,v_rScqKu8Mwhk,v_-TddN8oBvhQ,0.17798646007265365,-0.0070381877677781245,0,0,0,0
762,762,activitynet-captions,v_JZN0L8pp5hY,v_mqUJEX9qk8E,v_CoP3xaSZt7A,0.32703003883361814,0.10480629950761795,0,0,0,0
763,763,activitynet-captions,v_rX2tRvv2ZfU,v_5IwVWA2HY5M,v_uwQDvcWzBy0,0.3853255361318588,0.2822945517088686,0,0,0,0
764,764,activitynet-captions,v_RHb_nF11Scc,v_W80KSM1I47Q,v_jkay2K3RA1M,0.05942769614713533,0.18830582747856775,0,0,0,0
765,765,activitynet-captions,v_xSWpGhhM1H8,v_DRI64Xoxy5w,v_f0rWFvJ7uTk,0.3629059076309204,0.2430157121270895,0,0,0,0
766,766,activitynet-captions,v_WnYqWQ005Tc,v_A0F6uT95xhA,v_D7WhCBcddSA,0.36616623401641846,0.24925039921488082,0,0,0,0
767,767,activitynet-captions,v_79gvzh0wn0Q,v_G4tUTpJV-so,v_JFA1iR09BUA,0.3331189900636673,0.1252362672239542,0,0,0,0
768,768,activitynet-captions,v_w30TFlJiRKA,v_-nskwoky7vk,v_UzmnkYD5YTA,0.261098176240921,0.45398420095443726,0,0,0,0
769,769,activitynet-captions,v_hpoReoD1vD0,v_LvRP3c5n3P8,v_HoybOj2Ro7o,0.10830509942024946,0.3446274343878031,0,0,0,0
770,770,activitynet-captions,v_7aydawW3AfE,v_jRfTdoqG7Tw,v_DthkauVLag0,0.18915628343820573,0.0745665192604065,0,0,0,0
771,771,activitynet-captions,v_oS7Twj3Pou0,v_sX8Rr1o4XWM,v_CoP3xaSZt7A,0.1533169262111187,0.032353464203576245,0,0,0,0
772,772,activitynet-captions,v_Yi3xUQcaOnE,v_AlLg4ZaxDoQ,v_kGvs0Nv5zJo,0.2875252813100815,0.1798068553209305,0,0,0,0
773,773,activitynet-captions,v_894d9_pty3o,v_qt-0mo_8ufU,v_ShKrNPaSdhY,0.48940413764544893,0.18370049322644869,0,0,0,0
774,774,activitynet-captions,v_Nn9qwOB-g34,v_2-hF-v79XyQ,v_-b2lkhdJXf4,0.22021460589021444,0.4487750194966793,0,0,0,0
775,775,activitynet-captions,v_vNyXwHA_k5A,v_UYGiq0CsYEs,v_bp1blshSKJU,0.43990752995014193,0.1250327688952287,0,0,0,0
776,776,activitynet-captions,v_xVQkf_TrX7U,v_Q9UovyMsTLc,v_tVC_5_SgseY,0.16553900949656963,0.4049151763319969,0,0,0,0
777,777,activitynet-captions,v_JgAlMwG3fWw,v_k_ZXmr8pmrs,v_Mz-yz0fQ_Hk,0.26518309613068897,0.38464894088414997,0,0,0,0
778,778,activitynet-captions,v_1PTNnaEu8xo,v_75xhANnCOEg,v_bWBcYdYEup4,0.225517532655171,0.3778531977108547,0,0,0,0
779,779,activitynet-captions,v_rcMv32d1QkI,v_0AbJgWxIYVI,v_L1B_cE8waag,0.45661784410476686,0.3435187667608261,0,0,0,0
780,780,activitynet-captions,v_yFJVEplkVHA,v_BCC6fxrmA9M,v_sZ95YHZtVCc,0.2438077874481678,0.08121750048465198,0,0,0,0
781,781,activitynet-captions,v_BrnUW2LSJDI,v_fPCfTJLh46A,v_WRc1Jv1j3nk,0.17887464972833791,0.012707507610321045,0,0,0,0
782,782,activitynet-captions,v_HWuRcUpcsHY,v_NtUIIxVvDsA,v_NrKBxbZXXg4,0.2701231772080064,0.3940764404833317,0,0,0,0
783,783,activitynet-captions,v_zFb7PKk_-vA,v_sG3JpMuXFnU,v_giN7cA0EmLs,0.2984006106853485,0.5547994494438171,0,0,0,0
784,784,activitynet-captions,v_7vgokK5_Pvc,v_uegTBtD59R0,v_c2ejr7Lci8s,0.22585839902361235,0.11214111447334289,0,0,0,0
785,785,activitynet-captions,v_iUMDlxU14bM,v_s9Wop4PMZaw,v_XG6ar8yc2pM,0.6205422537667411,0.21405968256294727,0,0,0,0
786,786,activitynet-captions,v_p1-APric9UM,v_N84ci0Imc30,v_QTfz_zprGcQ,0.3260195379455884,0.19375634845346212,0,0,0,0
787,787,activitynet-captions,v_h5fX5z-unJc,v_2w7Fxoeo_Qk,v_hv3tNd_6qB4,0.24285557866096497,0.05158035960048437,0,0,0,0
788,788,activitynet-captions,v_qBvQjv1XyfQ,v_-y5p8UMdM20,v_QixK0AeqcsI,0.20061502108971277,0.31548558473587035,0,0,0,0
789,789,activitynet-captions,v_8GxWehFZVRE,v_-eCMRApm6n4,v_3ROld-bSgPQ,0.160422869771719,0.3486145905085972,0,0,0,0
790,790,activitynet-captions,v_kU2FVf0ldx4,v_Nn4sVR3__DQ,v_t8hx8ihRPGc,0.13053848700863974,0.42201830943425495,0,0,0,0
791,791,activitynet-captions,v_VbhCWRXsEHQ,v_nKa1e_CpvoY,v_2tlLq9qvG-c,0.29126753538314787,0.5812183730304241,0,0,0,0
792,792,activitynet-captions,v_TjMdEjgAKLw,v_rczR9C00KOM,v_uBPWqgUiQWA,0.4515757347856249,0.16036182021101317,0,0,0,0
793,793,activitynet-captions,v_UOswYEzeJ-M,v_rrTNLcPCWK8,v_e-44ig51evc,0.41171227892239887,0.23510374459955427,0,0,0,0
794,794,activitynet-captions,v_sAAARH12tdc,v_AntmYynwbhQ,v_ZnoSOqba2HM,0.23796942830085754,0.12810273487120866,0,0,0,0
795,795,activitynet-captions,v_uqd8A4iJ6Bo,v_2LzWCwYtUzs,v_2WKy0FvMtCM,0.29276709258556366,0.4626325976390105,0,0,0,0
796,796,activitynet-captions,v_w87EDMJo5NM,v_5kXIZCs22l8,v_zE1l4avJZaU,0.27111329436302184,0.16455228005846342,0,0,0,0
797,797,activitynet-captions,v_r0P0egQt-jU,v_UkA6pgt29VI,v_PbZIYJxoWdY,0.11762829550674983,0.28098930205617634,0,0,0,0
798,798,activitynet-captions,v__nvQDglPcmc,v_kkLRLb8TGwI,v_aEnq40UPxJ0,0.2702706275241716,0.449503093957901,0,0,0,0
799,799,activitynet-captions,v_KJQi_5e72lM,v_J4vq7MLMAtY,v_93bg_XU3OTg,0.06451559853222635,0.23893301114439963,0,0,0,0
800,800,activitynet-captions,v_-g-qMUjVA-s,v_kMYZWwZXx3E,v_dygVFom6V5c,0.16252323389053344,0.054228881001472475,0,0,0,0
801,801,activitynet-captions,v_offWBoR4Ggg,v_lzQwtmUrSK4,v_r4oAhRg4H14,0.3372120499610901,0.19299826119095087,0,0,0,0
802,802,activitynet-captions,v_sbvdGKpHy2M,v_waF8oGaQqvI,v_AnRYS02tvRA,0.21865489333868027,0.09740759357810021,0,0,0,0
803,803,activitynet-captions,v_uiCkFmebAZs,v_aELu8QS8T54,v_XC6tvSBS0PA,0.14055897295475006,0.4131814326558794,0,0,0,0
804,804,activitynet-captions,v_WKXIl7wvlk0,v_QWqEi91fWOQ,v_BSdXxBOJ12A,0.27718721330165863,0.47127607464790344,0,0,0,0
805,805,activitynet-captions,v_3_Gha8keu-A,v_nStBfiFl6RU,v_lUw8OA9R4mQ,0.3086022411783536,0.5314081410566965,0,0,0,0
806,806,activitynet-captions,v_tvR1ovqyJZ8,v_suwVnxHZtI8,v_ywSeEtroEXo,0.19670329189726285,0.33205678562323254,0,0,0,0
807,807,activitynet-captions,v_pIv2jZdHP0k,v_UcVbSLmILaY,v_iJzt1rvGiOc,0.6930545330047607,0.2971518395675553,0,0,0,0
808,808,activitynet-captions,v_O_L0CSZ7nnA,v_cffsp2tCT5k,v_YcjLd_XBK5Y,0.5351094603538513,0.3478826635650226,0,0,0,0
809,809,activitynet-captions,v_a2JBhm22-M4,v_Mvl-TR0rDdA,v_KSbIw1m2KoU,0.42136335372924805,0.5572983145713806,0,0,0,0
810,810,activitynet-captions,v_VN-BUL75x5Y,v_tBNOJJx4Z9k,v_---9CpRcKoU,0.31366359773609376,0.06627751626074314,0,0,0,0
811,811,activitynet-captions,v_rNQbSptv1cM,v_6TUA9ipKk9I,v_dWyE0o2NetQ,0.21777818409296182,0.3522128939628601,0,0,0,0
812,812,activitynet-captions,v_n_CMnVD7kCg,v_K98WGaMR4eM,v_XIMi2oydVB8,0.32314668430222404,0.4729363024234772,0,0,0,0
813,813,activitynet-captions,v_IKhLjVIYisg,v_XASTWKClhPU,v_IjwOh2YmT9U,0.3905882462859154,0.23851598729379475,0,0,0,0
814,814,activitynet-captions,v_xOmfJGR5fBw,v_uG_hgODoDes,v_Xq9ueKle4fY,0.4220432698726654,0.27102703518337673,0,0,0,0
815,815,activitynet-captions,v_tAEGMVLn0wk,v_lKKimizxQJM,v_FQEGKGn9vnU,0.33459821130548206,0.4583876516137804,0,0,0,0
816,816,activitynet-captions,v_6SFW4g4UVKI,v_C2KzNljiTIU,v_hgpekgU915k,0.0613255500793457,0.2051805779337883,0,0,0,0
817,817,activitynet-captions,v_wV2c3sdctbs,v_d79uK3AhtTU,v_R4oYA0Zu-m0,0.14776363099614778,0.0015413318760693073,0,0,0,0
818,818,activitynet-captions,v_KoqE2gPCLe4,v_jzVxdBzCuoM,v_oXPgInpuHDA,0.34404330253601073,0.15595685442288718,0,0,0,0
819,819,activitynet-captions,v_nwttSIR1qvs,v_4CRacVTadPQ,v_-7eQ2bHNPUw,0.20920216031372546,0.3280451539903879,0,0,0,0
820,820,activitynet-captions,v_hsUfo_jHQ60,v_FRJLhGFpCGE,v_yWfTd8pRLgM,0.39325127688546974,0.15032309542099634,0,0,0,0
821,821,activitynet-captions,v_uE15Mhtj9nE,v_V4wwal5FQZE,v_ljxNDSS_AcA,0.321985281072557,0.13886058665812015,0,0,0,0
822,822,activitynet-captions,v_aiTAx3oo97U,v_8GeLWWLIar4,v_omLZQlz1PAo,0.27546805244955147,0.15411269292235374,0,0,0,0
823,823,activitynet-captions,v_EEaLID3z9tM,v_w8LDUu66JWI,v_1jjsTfZS5DY,0.24860822409391403,0.10719117309365954,0,0,0,0
824,824,activitynet-captions,v_5vd8j0hKIgs,v_zg6BRB4a3Fo,v_-BVpaPkee2I,0.19600390642881393,0.3218294680118561,0,0,0,0
825,825,activitynet-captions,v_75u6o4tXGC0,v_Relgb880pRI,v_kbe4iowYMqM,0.4674005389213562,0.34606330990791323,0,0,0,0
826,826,activitynet-captions,v_OJYajhN1RHs,v_QU5R75IyQow,v_lS_bztQjpGM,0.2764812231063843,0.5047479718923569,0,0,0,0
827,827,activitynet-captions,v_QoTM5tmcJeI,v_mnv-Qz4QDfU,v_toS-_4Ik5us,0.3315588136514028,0.18450011312961578,0,0,0,0
828,828,activitynet-captions,v_pPrW3iW0DA8,v_vwaQwo_5X-k,v_YPSV5JEqhBw,0.24403550662100315,0.1071845106780529,0,0,0,0
829,829,activitynet-captions,v_ysbUc6WS12k,v_3jb0w48ACkU,v_dnJLvsqqSgQ,0.47467411160469053,0.1203661322593689,0,0,0,0
830,830,activitynet-captions,v_DEmArEKL8gc,v_mvQxhjjVWOk,v_xqYII12ta4E,0.29271670092235913,0.5167851857841015,0,0,0,0
831,831,activitynet-captions,v_R_EnlXwBvtA,v_br8Ao_UBEZA,v_c0Cn3HFXpLs,0.364858107175678,0.49436452239751816,0,0,0,0
832,832,activitynet-captions,v_bAD_-DEgubk,v_HZWdMK6zhec,v_e__FVkfXB-U,0.3870815998978085,0.18265107750064796,0,0,0,0
833,833,activitynet-captions,v_xi1oCOBPAzQ,v_g0jF_Gh8c8g,v_5GZNSTv1rVs,0.3500902853906155,0.47585850954055786,0,0,0,0
834,834,activitynet-captions,v_cduejHfXPDc,v_Hhc10CrukfA,v_VaT3qsoHPQ8,0.11857789624482393,0.27158455550670624,0,0,0,0
835,835,activitynet-captions,v_EKfhRuD3x9s,v_GlvfqDfvbKA,v_n-hsQkfdUk0,0.5618216147025427,0.4322379231452942,0,0,0,0
836,836,activitynet-captions,v_9_zC7CdvYu4,v_UI98gtpg7FE,v_06dIgOEgYp0,0.5217784404754638,0.3412846475839615,0,0,0,0
837,837,activitynet-captions,v_9WDvq8LXrxU,v_-ceM4HHukhE,v_ZjHIN-M-dQY,0.26718659202257794,0.14231161400675774,0,0,0,0
838,838,activitynet-captions,v_5R3h6lxne90,v_G8OyFOhVGCI,v_ADy-2Y0jmXQ,0.20724446394226767,0.35527646947990765,0,0,0,0
839,839,activitynet-captions,v_CvmhLCrOjhM,v_KaGGtAhiH64,v_GOxmnVFdMfY,0.4360583424568176,0.15057529881596565,0,0,0,0
840,840,activitynet-captions,v_OsiES8BiRac,v_tzsgg_o6xHo,v_vvdmMyyAtN0,0.36792613193392754,0.17435998283326626,0,0,0,0
841,841,activitynet-captions,v_wHGDq_8dCuc,v_wvewX55VADs,v_oN_5o1t_Lvk,0.3696839188536008,0.2092282511293888,0,0,0,0
842,842,activitynet-captions,v_Vtnn6yJqHqM,v_ucEqZtmQS-0,v_3fyR5F18WKg,0.16099879681132734,0.40035664077316013,0,0,0,0
843,843,activitynet-captions,v_uX-UwKfRvJY,v_mPtCJg-j4SM,v_TRXLUcm2CuQ,0.2628511255607009,0.16271160330091203,0,0,0,0
844,844,activitynet-captions,v_J7Q3b1uFHyc,v_cSfs5ht9sro,v_zjAZ7m8TQ3E,0.2720078893005848,0.3727619690554483,0,0,0,0
845,845,activitynet-captions,v_GrACpo7aonA,v_aJbl1eVBzk0,v_50b9lVikSeo,0.13833754935434886,0.27390285283327104,0,0,0,0
846,846,activitynet-captions,v_GEmuTigZlYA,v_twL4mmkCQ0s,v_DfYDYCWkB-o,0.3768990278244019,0.48378945589065553,0,0,0,0
847,847,activitynet-captions,v_ix40OdQd7iE,v_6aHGUTy1iho,v_MbCIH5bay4Q,0.2680026131371657,0.5209549546241761,0,0,0,0
848,848,activitynet-captions,v_rMy6sItJID0,v_zLVNSgR4IoA,v_5QbiJmDyoM0,0.30160909295082095,0.7960090637207031,0,0,0,0
849,849,activitynet-captions,v_7TOw39_59xo,v_U20a95sHi8E,v_DVZCBD8-y2I,0.6614968180656433,0.4788259097508022,0,0,0,0
850,850,activitynet-captions,v_DvTZ5mmF8NM,v_yyCsQ7QzAJ8,v_oqX-n2KHWAM,0.4039850354194641,0.2345747435465455,0,0,0,0
851,851,activitynet-captions,v_iJzt1rvGiOc,v_ZjuM-Xv_jqY,v__wl0vFvb8Bc,0.360512712597847,0.20095766335725784,0,0,0,0
852,852,activitynet-captions,v_JAEMwQqh51c,v_GZiG-aSzIJI,v_wdD-UHM8rTg,0.1891863031143492,0.07510515728167125,0,0,0,0
853,853,activitynet-captions,v_qi5Oie047pQ,v_-8FS4LbXAgE,v_y2MSbfOsukM,0.21319546550512314,0.33278951048851013,0,0,0,0
854,854,activitynet-captions,v_uTQyPHg8r0M,v_mUsjm4oBBvw,v_RIaNmXzBQnE,0.20505186915397644,0.3745553129249149,0,0,0,0
855,855,activitynet-captions,v_9pJBfTZOcxI,v_hfZQBDePOOE,v_IgAE9XJVIlk,0.341080404818058,0.1846628248691559,0,0,0,0
856,856,activitynet-captions,v_wvmuUuLOoEQ,v_dUzqM38vwPI,v_AuS32BoK0Bg,0.31868793070316315,0.12129562596480052,0,0,0,0
857,857,activitynet-captions,v_DWVI_N4Aeo8,v_M9uQCTr2-r0,v_rq-Xyoo5Rs0,0.09249029148902212,0.20282753308614096,0,0,0,0
858,858,activitynet-captions,v_5Ra6milBrOM,v_6G1wS1p1ig0,v_5yGj9JooT_Q,0.22394908625971188,0.046214538626372814,0,0,0,0
859,859,activitynet-captions,v_4XEowfJ-1W0,v_D9eo9NfFhkg,v_cVuHOF56B64,0.2962232694029808,0.17527614114806056,0,0,0,0
860,860,activitynet-captions,v_vgC8jB2FhAg,v_42XFIWVIWpw,v_Jk3oA2mhPD8,0.12682280614972113,0.2468181550502777,0,0,0,0
861,861,activitynet-captions,v_pniQHSjY7dc,v_kWN4zFblj6o,v_phDLuo6dYrk,0.29713185131549835,0.06961626683672269,0,0,0,0
862,862,activitynet-captions,v_M0UsJ31h64U,v_EU-IdUKbLSg,v_pYvqbfVY-s8,0.5585154533386231,0.3089956670999527,0,0,0,0
863,863,activitynet-captions,v_eg3oZ4XCEKk,v_y3LlQBDXAHI,v_VR19Scunfhg,0.2682120561599731,0.1392285536442484,0,0,0,0
864,864,activitynet-captions,v_zWiu-wdKeWs,v_al_769KF6Qc,v_HDHS_7pOiDk,0.19839253170149668,0.014020956786615508,0,0,0,0
865,865,activitynet-captions,v_X7f-hwiYZ1Q,v_fG7iLOObw30,v_uOk4EFDsDP4,0.22469967603683472,0.10706143536501461,0,0,0,0
866,866,activitynet-captions,v_j18sB8o2IQw,v_eGTZNTfgg24,v_1qU2CdUQbw0,0.4556013822555542,0.23768144845962524,0,0,0,0
867,867,activitynet-captions,v_PV5Y3NeR5yQ,v_59R_1aBnFn4,v_Wzo3_EYrfAY,0.025009337812662125,0.18949017780167715,0,0,0,0
868,868,activitynet-captions,v_MXbwIfqSq_Q,v_lTFCUuLtUJs,v_mHe2twk5BDE,0.04183220366636912,0.17813915899023414,0,0,0,0
869,869,activitynet-captions,v_9JMbahMzBjk,v_-kuXhOsHAc4,v_T-Ngg5bptUc,0.15690113671801306,0.32554999738931656,0,0,0,0
870,870,activitynet-captions,v_CrWlXxqj4ac,v_BZK8b0xCkB0,v_P9I3zxNUu74,0.4080824370567615,0.2774909908572833,0,0,0,0
871,871,activitynet-captions,v_Pw0ANcAM-zc,v_LCe0toF3058,v_GGSY1Qvo990,0.5089816798766454,0.35502169728279115,0,0,0,0
872,872,activitynet-captions,v_3CeZS6-0NfU,v_1nXLVjfupto,v_yvOOFjG-FEo,0.17284340411424637,0.27579471096396446,0,0,0,0
873,873,activitynet-captions,v_JNuVGc8mn54,v_eBajcta4sD4,v_h3GLEcwSvD4,0.2016230651310512,0.32291263341903687,0,0,0,0
874,874,activitynet-captions,v_MiTIi_QYt2k,v_0xtS7g7vZLU,v_zCijq4G1B3Q,0.17535116275151572,0.32587619374195737,0,0,0,0
875,875,activitynet-captions,v_KlmlCbJup5A,v_tAWTfutrwg0,v_88TLZbT_KkE,0.4898434902230899,0.18116413056850433,0,0,0,0
876,876,activitynet-captions,v_tu6EkaMa9c8,v_p4YTDxTASBI,v_zFb7PKk_-vA,0.17270761293669543,0.29081351682543755,0,0,0,0
877,877,activitynet-captions,v_DeHIqrMlsU8,v_LElk0AlBpbI,v_NLdyQ1oMmAo,0.2690591037273407,0.38133679633891143,0,0,0,0
878,878,activitynet-captions,v_ycYPyXN0CPg,v_LkwkGj27pP8,v_6RxF2UHMYQM,0.5039397716522217,0.3850853264331818,0,0,0,0
879,879,activitynet-captions,v_k_z03d9w_Mk,v_BUhpWV98EjM,v_joehK-w2bCc,0.3384495292391096,0.13726136398812136,0,0,0,0
880,880,activitynet-captions,v_JZDTcGPKw2w,v_MlGh0geYhSg,v__D9oML1HvVw,0.25901692137122156,0.1206607719262441,0,0,0,0
881,881,activitynet-captions,v_4mfnfTpcfck,v_3EuY86B4uTo,v_2ooY3GqZieg,0.10892822742462158,0.21150075963565282,0,0,0,0
882,882,activitynet-captions,v_Rnux3rCLdmI,v_81dGQTVec_s,v_FmugQfHQ4p0,0.39653506875038147,0.14239761812819374,0,0,0,0
883,883,activitynet-captions,v_q9y-83399Ao,v_OWEwmnZvvJE,v_iVVatZsgnGo,0.261800742149353,0.3967687115073204,0,0,0,0
884,884,activitynet-captions,v_tHFF0OaIHoE,v_WY9zvUkK_4Y,v_AFnEr0_wStU,0.3802362620830536,0.1939359905996493,0,0,0,0
885,885,activitynet-captions,v_TakNLlCbjvw,v_l5xW6UZWwBs,v_hIJ6VTEKji8,0.12670886682139504,0.48816791772842405,0,0,0,0
886,886,activitynet-captions,v_iUGuDzgow2I,v_ZT63nK4lexg,v_nEj34gf508E,0.2819249454057879,0.40037436144692556,0,0,0,0
887,887,activitynet-captions,v_TvlCdfubl9Y,v_bON69f83fSY,v_XKuD0F-p6YA,0.28464397648349404,0.4083997905254364,0,0,0,0
888,888,activitynet-captions,v_Ihmu18WVMpk,v_QQe2n2yjJuc,v_lzQwtmUrSK4,0.478252574801445,0.30437834064165753,0,0,0,0
889,889,activitynet-captions,v_yZLwR5EJ7Wc,v_BN3ejP3RbkQ,v_xCedPpnP6Wg,0.28385807275772096,0.13152389973402023,0,0,0,0
890,890,activitynet-captions,v_KRz3aBw_TlQ,v_Lm4oeMdqOgw,v_B-nlhZ0RR4A,0.07139970362186432,0.28058657236397266,0,0,0,0
891,891,activitynet-captions,v_9IIcG8AiUnA,v_ZIBWRRBft8g,v_qi_6u0mMJQM,0.2443189943830172,0.3483296384414037,0,0,0,0
892,892,activitynet-captions,v_rXwSSTGmvb8,v_kxwTPAhlhpw,v_U0HiAZCgmd8,0.4621671341797885,0.3001567284266154,0,0,0,0
893,893,activitynet-captions,v_gOUqdgxwNPw,v_4bw6ocN0jGU,v_3svMy4Kfjd8,0.24904826586134732,0.35751359164714813,0,0,0,0
894,894,activitynet-captions,v_jkmbAc9BWaE,v_r9xmgB116dE,v_DXIHbnyfNGA,0.20997364521026612,0.33757054670290515,0,0,0,0
895,895,activitynet-captions,v_U0d68z5HTwE,v_mB0MeZjjCmU,v_ZTHsS5lQyvQ,0.40811004088475156,0.2575483486056328,0,0,0,0
896,896,activitynet-captions,v_ngE2y5ExVqw,v_L2MfC4jcRo0,v_9VWoQpg9wqE,0.24434034100600652,0.07446308682362239,0,0,0,0
897,897,activitynet-captions,v_98OypfeTKEc,v_j4EFi_NoEbQ,v_Rai5nKbB6wU,0.002728402614593506,0.10801200515457562,0,0,0,0
898,898,activitynet-captions,v_INmaUkmVK24,v_7OcfzMIZsxA,v_wO9DGYTAX70,0.0192339189350605,0.18786109387874603,0,0,0,0
899,899,activitynet-captions,v_U40FhqwfBvs,v_86lJVqKyj3A,v_Wzg4d-3ym1E,0.2700248435139656,0.37382001536233084,0,0,0,0
900,900,activitynet-captions,v_MMnTMB6AmuU,v_0p3JN4KJsUs,v_iuQHLWWhSEY,0.13990158836046854,0.4094293788075447,0,0,0,0
901,901,activitynet-captions,v_AEH6JEd_03c,v_zrnxRV3yLR8,v_J2gJYNO2qh8,0.14404897226227653,0.3354418824116389,0,0,0,0
902,902,activitynet-captions,v_obVMUmZQW_M,v_JvP1O8ZIL3A,v_D0RDF1ez-8Y,0.46914633611838025,0.24083915476997694,0,0,0,0
903,903,activitynet-captions,v_kF7p6irju1Q,v_KlIAmoVrptA,v_-U4lNtzVQ8s,0.2628280950917138,0.048758722841739655,0,0,0,0
904,904,activitynet-captions,v_-F7QWQA8Eh8,v_huI9TvxZxmM,v_uINj6L2EEUs,0.4232695624232292,0.20802153646945953,0,0,0,0
905,905,activitynet-captions,v_bNh4SQ2nR80,v_p74gAY-kWaY,v_2IRQ5fPwHV8,0.18286032478014627,0.05386395069460074,0,0,0,0
906,906,activitynet-captions,v_9tAyfaBGwyg,v_mBZAFJ-Q6Mw,v_IjwOh2YmT9U,0.26472711021249945,0.15052511436598642,0,0,0,0
907,907,activitynet-captions,v_KNLGluuewIU,v_D0RDF1ez-8Y,v_hvy_V1EWKEI,0.45422486662864686,0.2052201639328684,0,0,0,0
908,908,activitynet-captions,v_Lp3c3nwHrqM,v_-JqLjPz-07E,v_DFAodsf1dWk,0.16942644797797715,0.043604464580615364,0,0,0,0
909,909,activitynet-captions,v_6lyXvR5VtTQ,v_TNFoUBRsngY,v_ibHRKaD5MbM,0.1806663926690817,0.45739357471466063,0,0,0,0
910,910,activitynet-captions,v_uXX2lSVAXq8,v_g-Egl6eXlX4,v_juIOpLYnW64,0.2845852438892637,0.44887477656205493,0,0,0,0
911,911,activitynet-captions,v_uqiMw7tQ1Cc,v_BhxKjirVF4Y,v_8hrRE3_sWXo,0.35414190696818487,0.1989368490046925,0,0,0,0
912,912,activitynet-captions,v_umi5d_a6bfc,v_fTGtoTlJyh0,v_hXSee4C6pyE,0.21891601011157036,0.6442493498325348,0,0,0,0
913,913,activitynet-captions,v_iuQHLWWhSEY,v_oS4w7-0aH8Q,v_1MQkI4UafqE,0.49307632595300677,0.387177449464798,0,0,0,0
914,914,activitynet-captions,v_yt0K2HWC0WI,v_485Wn1DXt5U,v_xww6n1FoJIM,0.1648342258607348,0.27010443061590195,0,0,0,0
915,915,activitynet-captions,v_iuVi8QAWfCI,v_aCiN9mqkXoA,v_ObkyDlB5wvs,0.31731482688337564,0.1073464781511575,0,0,0,0
916,916,activitynet-captions,v_h7iCyiNUxeE,v_pn41XETdQB4,v_7OcfzMIZsxA,0.1858437493443489,0.05427196025848389,0,0,0,0
917,917,activitynet-captions,v_8Yfm6gbKRho,v_1oM26-0yFcM,v_jpGyplACWUg,0.39851234667003155,0.2847687304019928,0,0,0,0
918,918,activitynet-captions,v_1AxGiLSmGZo,v_RhokmoZJrco,v_pxfc6AIPrig,0.6671608090400696,0.5139092206954956,0,0,0,0
919,919,activitynet-captions,v_I4mFeQwqjnE,v_HjRevGoqqz0,v_bWYIL4KG8kM,0.6397150829434395,0.23482120931148528,0,0,0,0
920,920,activitynet-captions,v_TYRDXDR5l9U,v_6UqWORrn3KI,v_MFvdMVCzfB0,0.17920846864581108,0.4329034425318241,0,0,0,0
921,921,activitynet-captions,v_y1F_Hzpux48,v_73zt29iKyL4,v_vLL-voBPWM4,0.425615722934405,0.14515993957008635,0,0,0,0
922,922,activitynet-captions,v_n2L9F6cMNaE,v_8XB_0x_erho,v_2Mh-OomUNpQ,0.35175711909929913,0.2099197691306472,0,0,0,0
923,923,activitynet-captions,v_KtUshVJ28us,v_GTV4XlxawgE,v_srSwfib_ogk,0.10998042596673424,0.3800905297199885,0,0,0,0
924,924,activitynet-captions,v_r1v5fEOypSM,v_eSQnn2RFxeY,v_GhVERbQMZWQ,0.2488038284437997,0.4846547245979309,0,0,0,0
925,925,activitynet-captions,v_8EyYHnijfnI,v_4zLTW7lT3fs,v_hh6Yt_LJPwQ,0.28012331468718393,0.1693033923705419,0,0,0,0
926,926,activitynet-captions,v_oXPgInpuHDA,v_5E42nKwv1xY,v_7LmSZAoD6-c,0.32742340713739393,0.08233686536550522,0,0,0,0
927,927,activitynet-captions,v_Vc4NSwtI5jM,v_PcGzPNEnVD0,v_YpA8T0ZjRIo,0.2570239560944693,0.5537568976481756,0,0,0,0
928,928,activitynet-captions,v_QLJAQBUisuQ,v_xyMCaug7LXM,v_pKFBr0pMn7I,0.1818307195790112,0.3472517260483333,0,0,0,0
929,929,activitynet-captions,v_ttsZ4M-AKgY,v_KLr1ZVJDFDs,v_aKhD_bFB7MA,0.3768503725528717,0.21347087952825758,0,0,0,0
